Modo,Modelo,Modelo_contrario,Color,Resultado,Finalizado,Elo,Jaque,Mate,Numero_de_movimientos,Movimientos,Tiempo_movimiento_medio,Tabla_final,Tabla_totales
bot_vs_bot_interno,Hatchet1,Hatchet1,white,0,TRUE,400,FALSE,FALSE,50,f4Xf6Xa3XNa6XNh3Xh6Xc3Xb6XNg1Xe6XNf3XBb7Xa4XBb4XRa2XBd5XRa1XKf7XNa3XRh7XQb3XQe7Xd4Xb5XQxb4Xc5XRg1XQf8XNh4XNe7XNg6XQh8XNxh8+XKg8XNf7XKf8XNh8XKg8XNf7XKf8XNh8XKg8XNf7XKf8XNh8XKg8XNf7XKf8XNh8XKg8,0.125257849693298,r5kN/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 17 26,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1Xrnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1Xrnbqkbnr/ppppp1pp/5p2/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2Xrnbqkbnr/ppppp1pp/5p2/8/5P2/P7/1PPPP1PP/RNBQKBNR b KQkq - 0 2Xr1bqkbnr/ppppp1pp/n4p2/8/5P2/P7/1PPPP1PP/RNBQKBNR w KQkq - 1 3Xr1bqkbnr/ppppp1pp/n4p2/8/5P2/P6N/1PPPP1PP/RNBQKB1R b KQkq - 2 3Xr1bqkbnr/ppppp1p1/n4p1p/8/5P2/P6N/1PPPP1PP/RNBQKB1R w KQkq - 0 4Xr1bqkbnr/ppppp1p1/n4p1p/8/5P2/P1P4N/1P1PP1PP/RNBQKB1R b KQkq - 0 4Xr1bqkbnr/p1ppp1p1/np3p1p/8/5P2/P1P4N/1P1PP1PP/RNBQKB1R w KQkq - 0 5Xr1bqkbnr/p1ppp1p1/np3p1p/8/5P2/P1P5/1P1PP1PP/RNBQKBNR b KQkq - 1 5Xr1bqkbnr/p1pp2p1/np2pp1p/8/5P2/P1P5/1P1PP1PP/RNBQKBNR w KQkq - 0 6Xr1bqkbnr/p1pp2p1/np2pp1p/8/5P2/P1P2N2/1P1PP1PP/RNBQKB1R b KQkq - 1 6Xr2qkbnr/pbpp2p1/np2pp1p/8/5P2/P1P2N2/1P1PP1PP/RNBQKB1R w KQkq - 2 7Xr2qkbnr/pbpp2p1/np2pp1p/8/P4P2/2P2N2/1P1PP1PP/RNBQKB1R b KQkq - 0 7Xr2qk1nr/pbpp2p1/np2pp1p/8/Pb3P2/2P2N2/1P1PP1PP/RNBQKB1R w KQkq - 1 8Xr2qk1nr/pbpp2p1/np2pp1p/8/Pb3P2/2P2N2/RP1PP1PP/1NBQKB1R b Kkq - 2 8Xr2qk1nr/p1pp2p1/np2pp1p/3b4/Pb3P2/2P2N2/RP1PP1PP/1NBQKB1R w Kkq - 3 9Xr2qk1nr/p1pp2p1/np2pp1p/3b4/Pb3P2/2P2N2/1P1PP1PP/RNBQKB1R b Kkq - 4 9Xr2q2nr/p1pp1kp1/np2pp1p/3b4/Pb3P2/2P2N2/1P1PP1PP/RNBQKB1R w K - 5 10Xr2q2nr/p1pp1kp1/np2pp1p/3b4/Pb3P2/N1P2N2/1P1PP1PP/R1BQKB1R b K - 6 10Xr2q2n1/p1pp1kpr/np2pp1p/3b4/Pb3P2/N1P2N2/1P1PP1PP/R1BQKB1R w K - 7 11Xr2q2n1/p1pp1kpr/np2pp1p/3b4/Pb3P2/NQP2N2/1P1PP1PP/R1B1KB1R b K - 8 11Xr5n1/p1ppqkpr/np2pp1p/3b4/Pb3P2/NQP2N2/1P1PP1PP/R1B1KB1R w K - 9 12Xr5n1/p1ppqkpr/np2pp1p/3b4/Pb1P1P2/NQP2N2/1P2P1PP/R1B1KB1R b K - 0 12Xr5n1/p1ppqkpr/n3pp1p/1p1b4/Pb1P1P2/NQP2N2/1P2P1PP/R1B1KB1R w K - 0 13Xr5n1/p1ppqkpr/n3pp1p/1p1b4/PQ1P1P2/N1P2N2/1P2P1PP/R1B1KB1R b K - 0 13Xr5n1/p2pqkpr/n3pp1p/1ppb4/PQ1P1P2/N1P2N2/1P2P1PP/R1B1KB1R w K - 0 14Xr5n1/p2pqkpr/n3pp1p/1ppb4/PQ1P1P2/N1P2N2/1P2P1PP/R1B1KBR1 b - - 1 14Xr4qn1/p2p1kpr/n3pp1p/1ppb4/PQ1P1P2/N1P2N2/1P2P1PP/R1B1KBR1 w - - 2 15Xr4qn1/p2p1kpr/n3pp1p/1ppb4/PQ1P1P1N/N1P5/1P2P1PP/R1B1KBR1 b - - 3 15Xr4q2/p2pnkpr/n3pp1p/1ppb4/PQ1P1P1N/N1P5/1P2P1PP/R1B1KBR1 w - - 4 16Xr4q2/p2pnkpr/n3ppNp/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 5 16Xr6q/p2pnkpr/n3ppNp/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 6 17Xr6N/p2pnkpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 0 17Xr5kN/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 1 18Xr5k1/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 2 18Xr4k2/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 3 19Xr4k1N/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 4 19Xr5kN/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 5 20Xr5k1/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 6 20Xr4k2/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 7 21Xr4k1N/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 8 21Xr5kN/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 9 22Xr5k1/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 10 22Xr4k2/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 11 23Xr4k1N/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 12 23Xr5kN/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 13 24Xr5k1/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 14 24Xr4k2/p2pnNpr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 w - - 15 25Xr4k1N/p2pn1pr/n3pp1p/1ppb4/PQ1P1P2/N1P5/1P2P1PP/R1B1KBR1 b - - 16 25
bot_vs_bot_interno,Hatchet1,Hatchet1,white,0,TRUE,400,FALSE,FALSE,61,Nc3Xc6Xh4Xb6Xf4Xb5XRb1XNh6XRh3Xb4XRg3XNg8Xa4Xh5XRg6Xe5Xa5Xe4XRg3XNe7XRa1Xb3XRa3XBb7Xcxb3XNc8XKf2XNd6XRa2XRg8XRxg7XRh8XRg8XRxg8XNd5XRh8XNe7XRg8XNxg8XBg7XNe7XKf8XNg8XKxg8XKg3XKh8XKh3XKg8XKg3XKh8XKh3XKg8XKg3XKh8XKh3XKg8XKg3XKh8XKh3XKg8XKg3,0.193924188613892,rn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 b - - 17 31,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1Xrnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1Xrnbqkbnr/pp1ppppp/2p5/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2Xrnbqkbnr/pp1ppppp/2p5/8/7P/2N5/PPPPPPP1/R1BQKBNR b KQkq - 0 2Xrnbqkbnr/p2ppppp/1pp5/8/7P/2N5/PPPPPPP1/R1BQKBNR w KQkq - 0 3Xrnbqkbnr/p2ppppp/1pp5/8/5P1P/2N5/PPPPP1P1/R1BQKBNR b KQkq - 0 3Xrnbqkbnr/p2ppppp/2p5/1p6/5P1P/2N5/PPPPP1P1/R1BQKBNR w KQkq - 0 4Xrnbqkbnr/p2ppppp/2p5/1p6/5P1P/2N5/PPPPP1P1/1RBQKBNR b Kkq - 1 4Xrnbqkb1r/p2ppppp/2p4n/1p6/5P1P/2N5/PPPPP1P1/1RBQKBNR w Kkq - 2 5Xrnbqkb1r/p2ppppp/2p4n/1p6/5P1P/2N4R/PPPPP1P1/1RBQKBN1 b kq - 3 5Xrnbqkb1r/p2ppppp/2p4n/8/1p3P1P/2N4R/PPPPP1P1/1RBQKBN1 w kq - 0 6Xrnbqkb1r/p2ppppp/2p4n/8/1p3P1P/2N3R1/PPPPP1P1/1RBQKBN1 b kq - 1 6Xrnbqkbnr/p2ppppp/2p5/8/1p3P1P/2N3R1/PPPPP1P1/1RBQKBN1 w kq - 2 7Xrnbqkbnr/p2ppppp/2p5/8/Pp3P1P/2N3R1/1PPPP1P1/1RBQKBN1 b kq a3 0 7Xrnbqkbnr/p2pppp1/2p5/7p/Pp3P1P/2N3R1/1PPPP1P1/1RBQKBN1 w kq - 0 8Xrnbqkbnr/p2pppp1/2p3R1/7p/Pp3P1P/2N5/1PPPP1P1/1RBQKBN1 b kq - 1 8Xrnbqkbnr/p2p1pp1/2p3R1/4p2p/Pp3P1P/2N5/1PPPP1P1/1RBQKBN1 w kq - 0 9Xrnbqkbnr/p2p1pp1/2p3R1/P3p2p/1p3P1P/2N5/1PPPP1P1/1RBQKBN1 b kq - 0 9Xrnbqkbnr/p2p1pp1/2p3R1/P6p/1p2pP1P/2N5/1PPPP1P1/1RBQKBN1 w kq - 0 10Xrnbqkbnr/p2p1pp1/2p5/P6p/1p2pP1P/2N3R1/1PPPP1P1/1RBQKBN1 b kq - 1 10Xrnbqkb1r/p2pnpp1/2p5/P6p/1p2pP1P/2N3R1/1PPPP1P1/1RBQKBN1 w kq - 2 11Xrnbqkb1r/p2pnpp1/2p5/P6p/1p2pP1P/2N3R1/1PPPP1P1/R1BQKBN1 b kq - 3 11Xrnbqkb1r/p2pnpp1/2p5/P6p/4pP1P/1pN3R1/1PPPP1P1/R1BQKBN1 w kq - 0 12Xrnbqkb1r/p2pnpp1/2p5/P6p/4pP1P/RpN3R1/1PPPP1P1/2BQKBN1 b kq - 1 12Xrn1qkb1r/pb1pnpp1/2p5/P6p/4pP1P/RpN3R1/1PPPP1P1/2BQKBN1 w kq - 2 13Xrn1qkb1r/pb1pnpp1/2p5/P6p/4pP1P/RPN3R1/1P1PP1P1/2BQKBN1 b kq - 0 13Xrnnqkb1r/pb1p1pp1/2p5/P6p/4pP1P/RPN3R1/1P1PP1P1/2BQKBN1 w kq - 1 14Xrnnqkb1r/pb1p1pp1/2p5/P6p/4pP1P/RPN3R1/1P1PPKP1/2BQ1BN1 b kq - 2 14Xrn1qkb1r/pb1p1pp1/2pn4/P6p/4pP1P/RPN3R1/1P1PPKP1/2BQ1BN1 w kq - 3 15Xrn1qkb1r/pb1p1pp1/2pn4/P6p/4pP1P/1PN3R1/RP1PPKP1/2BQ1BN1 b kq - 4 15Xrn1qkbr1/pb1p1pp1/2pn4/P6p/4pP1P/1PN3R1/RP1PPKP1/2BQ1BN1 w q - 5 16Xrn1qkbr1/pb1p1pR1/2pn4/P6p/4pP1P/1PN5/RP1PPKP1/2BQ1BN1 b q - 0 16Xrn1qkb1r/pb1p1pR1/2pn4/P6p/4pP1P/1PN5/RP1PPKP1/2BQ1BN1 w q - 1 17Xrn1qkbRr/pb1p1p2/2pn4/P6p/4pP1P/1PN5/RP1PPKP1/2BQ1BN1 b q - 2 17Xrn1qkbr1/pb1p1p2/2pn4/P6p/4pP1P/1PN5/RP1PPKP1/2BQ1BN1 w q - 0 18Xrn1qkbr1/pb1p1p2/2pn4/P2N3p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 b q - 1 18Xrn1qkb1r/pb1p1p2/2pn4/P2N3p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 w q - 2 19Xrn1qkb1r/pb1pNp2/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 b q - 3 19Xrn1qkbr1/pb1pNp2/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 w q - 4 20Xrn1qkbN1/pb1p1p2/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 b q - 0 20Xrn1qk1N1/pb1p1pb1/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 w q - 1 21Xrn1qk3/pb1pNpb1/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 b q - 2 21Xrn1q1k2/pb1pNpb1/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 w - - 3 22Xrn1q1kN1/pb1p1pb1/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 b - - 4 22Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P6/RP1PPKP1/2BQ1BN1 w - - 0 23Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 b - - 1 23Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 w - - 2 24Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 b - - 3 24Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 w - - 4 25Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 b - - 5 25Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 w - - 6 26Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 b - - 7 26Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 w - - 8 27Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 b - - 9 27Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 w - - 10 28Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 b - - 11 28Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 w - - 12 29Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 b - - 13 29Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P4K1/RP1PP1P1/2BQ1BN1 w - - 14 30Xrn1q3k/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 b - - 15 30Xrn1q2k1/pb1p1pb1/2pn4/P6p/4pP1P/1P5K/RP1PP1P1/2BQ1BN1 w - - 16 31
